"DATE","SP500"
1997-01-23,786.23
1997-01-24,777.56
1997-01-27,770.52
1997-01-28,765.02
1997-01-29,765.02
1997-01-30,772.50
1997-01-31,784.17
1997-02-03,786.16
1997-02-04,786.73
1997-02-05,789.26
1997-02-06,778.28
1997-02-07,780.15
1997-02-10,789.56
1997-02-11,785.43
1997-02-12,789.59
1997-02-13,802.77
1997-02-14,811.82
1997-02-18,808.48
1997-02-19,816.29
1997-02-20,812.49
1997-02-21,802.80
1997-02-24,801.77
1997-02-25,810.28
1997-02-26,812.10
1997-02-27,805.68
1997-02-28,795.07
1997-03-03,790.82
1997-03-04,795.31
1997-03-05,790.95
1997-03-06,801.99
1997-03-07,798.56
1997-03-10,804.97
1997-03-11,813.65
1997-03-12,811.34
1997-03-13,804.26
1997-03-14,789.56
1997-03-17,793.17
1997-03-18,795.71
1997-03-19,789.66
1997-03-20,785.77
1997-03-21,782.65
1997-03-24,784.10
1997-03-25,790.89
1997-03-26,789.07
1997-03-27,790.50
1997-03-31,773.88
1997-04-01,757.12
1997-04-02,759.64
1997-04-03,750.11
1997-04-04,750.32
1997-04-07,757.90
1997-04-08,762.13
1997-04-09,766.12
1997-04-10,760.60
1997-04-11,758.34
1997-04-14,737.65
1997-04-15,743.73
1997-04-16,754.72
1997-04-17,763.53
1997-04-18,761.77
1997-04-21,766.34
1997-04-22,760.37
1997-04-23,774.61
1997-04-24,773.64
1997-04-25,771.18
1997-04-28,765.37
1997-04-29,772.96
1997-04-30,794.05
1997-05-01,801.34
1997-05-02,798.53
1997-05-05,812.97
1997-05-06,830.24
1997-05-07,827.76
1997-05-08,815.62
1997-05-09,820.26
1997-05-12,824.78
1997-05-13,837.66
1997-05-14,833.13
1997-05-15,836.04
1997-05-16,841.88
1997-05-19,829.75
1997-05-20,833.27
1997-05-21,841.66
1997-05-22,839.35
1997-05-23,835.66
1997-05-27,847.03
1997-05-28,849.71
1997-05-29,847.21
1997-05-30,844.08
1997-06-02,848.28
1997-06-03,846.36
1997-06-04,845.48
1997-06-05,840.11
1997-06-06,843.43
1997-06-09,858.01
1997-06-10,862.91
1997-06-11,865.27
1997-06-12,869.57
1997-06-13,883.48
1997-06-16,893.27
1997-06-17,893.90
1997-06-18,894.42
1997-06-19,889.06
1997-06-20,897.99
1997-06-23,898.70
1997-06-24,878.62
1997-06-25,896.34
1997-06-26,888.99
1997-06-27,883.68
1997-06-30,887.30
1997-07-01,885.14
1997-07-02,891.03
1997-07-03,904.03
1997-07-07,916.92
1997-07-08,912.20
1997-07-09,918.75
1997-07-10,907.54
1997-07-11,913.78
1997-07-14,916.68
1997-07-15,918.38
1997-07-16,925.76
1997-07-17,936.59
1997-07-18,931.61
1997-07-21,915.30
1997-07-22,912.94
1997-07-23,933.98
1997-07-24,936.56
1997-07-25,940.30
1997-07-28,938.79
1997-07-29,936.45
1997-07-30,942.29
1997-07-31,952.29
1997-08-01,954.29
1997-08-04,947.14
1997-08-05,950.30
1997-08-06,952.37
1997-08-07,960.32
1997-08-08,951.19
1997-08-11,933.54
1997-08-12,937.00
1997-08-13,926.53
1997-08-14,922.02
1997-08-15,924.77
1997-08-18,900.81
1997-08-19,912.49
1997-08-20,926.01
1997-08-21,939.35
1997-08-22,925.05
1997-08-25,923.55
1997-08-26,920.16
1997-08-27,913.02
1997-08-28,913.70
1997-08-29,903.67
1997-09-02,899.47
1997-09-03,927.58
1997-09-04,927.86
1997-09-05,930.87
1997-09-08,929.05
1997-09-09,931.20
1997-09-10,933.62
1997-09-11,919.03
1997-09-12,912.59
1997-09-15,923.91
1997-09-16,919.77
1997-09-17,945.64
1997-09-18,943.00
1997-09-19,947.29
1997-09-22,950.51
1997-09-23,955.43
1997-09-24,951.93
1997-09-25,944.48
1997-09-26,937.91
1997-09-29,945.22
1997-09-30,953.34
1997-10-01,947.28
1997-10-02,955.41
1997-10-03,960.46
1997-10-06,965.03
1997-10-07,972.69
1997-10-08,983.12
1997-10-09,973.84
1997-10-10,970.62
1997-10-13,966.98
1997-10-14,968.10
1997-10-15,970.28
1997-10-16,965.72
1997-10-17,955.23
1997-10-20,944.16
1997-10-21,955.61
1997-10-22,972.28
1997-10-23,968.49
1997-10-24,950.69
1997-10-27,941.64
1997-10-28,876.99
1997-10-29,921.85
1997-10-30,919.16
1997-10-31,903.68
1997-11-03,914.62
1997-11-04,938.99
1997-11-05,940.76
1997-11-06,942.76
1997-11-07,938.03
1997-11-10,927.51
1997-11-11,921.13
1997-11-12,923.78
1997-11-13,905.96
1997-11-14,916.66
1997-11-17,928.35
1997-11-18,946.20
1997-11-19,938.23
1997-11-20,944.59
1997-11-21,958.98
1997-11-24,963.09
1997-11-25,946.67
1997-11-26,950.82
1997-11-28,951.64
1997-12-01,955.40
1997-12-02,974.78
1997-12-03,971.68
1997-12-04,976.77
1997-12-05,973.10
1997-12-08,983.79
1997-12-09,982.37
1997-12-10,975.78
1997-12-11,969.79
1997-12-12,954.94
1997-12-15,953.39
1997-12-16,963.39
1997-12-17,968.04
1997-12-18,965.54
1997-12-19,955.30
1997-12-22,946.78
1997-12-23,953.70
1997-12-24,939.13
1997-12-26,932.70
1997-12-29,936.46
1997-12-30,953.35
1997-12-31,970.84
1998-01-02,970.43
1998-01-05,975.04
1998-01-06,977.07
1998-01-07,966.58
1998-01-08,964.00
1998-01-09,956.05
1998-01-12,927.69
1998-01-13,939.21
1998-01-14,952.12
1998-01-15,957.94
1998-01-16,950.73
1998-01-20,961.51
1998-01-21,978.60
1998-01-22,970.81
1998-01-23,963.04
1998-01-26,957.59
1998-01-27,956.95
1998-01-28,969.02
1998-01-29,977.46
1998-01-30,985.49
1998-02-02,980.28
1998-02-03,1001.27
1998-02-04,1006.00
1998-02-05,1006.90
1998-02-06,1003.54
1998-02-09,1012.46
1998-02-10,1010.74
1998-02-11,1019.01
1998-02-12,1020.01
1998-02-13,1024.14
1998-02-17,1020.09
1998-02-18,1022.76
1998-02-19,1032.08
1998-02-20,1028.28
1998-02-23,1034.21
1998-02-24,1038.14
1998-02-25,1030.56
1998-02-26,1042.90
1998-02-27,1048.67
1998-03-02,1049.34
1998-03-03,1047.70
1998-03-04,1052.02
1998-03-05,1047.33
1998-03-06,1035.05
1998-03-09,1055.69
1998-03-10,1052.31
1998-03-11,1064.25
1998-03-12,1068.47
1998-03-13,1069.92
1998-03-16,1068.61
1998-03-17,1079.27
1998-03-18,1080.45
1998-03-19,1085.52
1998-03-20,1089.74
1998-03-23,1099.16
1998-03-24,1095.55
1998-03-25,1105.65
1998-03-26,1101.93
1998-03-27,1100.80
1998-03-30,1095.44
1998-03-31,1093.55
1998-04-01,1101.75
1998-04-02,1108.15
1998-04-03,1120.01
1998-04-06,1122.70
1998-04-07,1121.38
1998-04-08,1109.55
1998-04-09,1101.65
1998-04-13,1110.67
1998-04-14,1109.69
1998-04-15,1115.75
1998-04-16,1119.32
1998-04-17,1108.17
1998-04-20,1122.72
1998-04-21,1123.65
1998-04-22,1126.67
1998-04-23,1130.54
1998-04-24,1119.58
1998-04-27,1107.90
1998-04-28,1086.54
1998-04-29,1085.11
1998-04-30,1094.63
1998-05-01,1111.75
1998-05-04,1121.00
1998-05-05,1122.07
1998-05-06,1115.50
1998-05-07,1104.92
1998-05-08,1095.14
1998-05-11,1108.14
1998-05-12,1106.64
1998-05-13,1115.79
1998-05-14,1118.86
1998-05-15,1117.37
1998-05-18,1108.73
1998-05-19,1105.82
1998-05-20,1109.52
1998-05-21,1119.06
1998-05-22,1114.64
1998-05-26,1110.47
1998-05-27,1094.02
1998-05-28,1092.23
1998-05-29,1097.60
1998-06-01,1090.82
1998-06-02,1090.98
1998-06-03,1093.22
1998-06-04,1082.73
1998-06-05,1095.10
1998-06-08,1113.86
1998-06-09,1115.72
1998-06-10,1118.41
1998-06-11,1112.28
1998-06-12,1094.58
1998-06-15,1098.84
1998-06-16,1077.01
1998-06-17,1087.59
1998-06-18,1107.11
1998-06-19,1106.37
1998-06-22,1100.65
1998-06-23,1103.21
1998-06-24,1119.49
1998-06-25,1132.88
1998-06-26,1129.28
1998-06-29,1133.20
1998-06-30,1138.49
1998-07-01,1133.84
1998-07-02,1148.56
1998-07-06,1146.42
1998-07-07,1157.33
1998-07-08,1154.66
1998-07-09,1166.38
1998-07-10,1158.57
1998-07-13,1164.33
1998-07-14,1165.19
1998-07-15,1177.58
1998-07-16,1174.81
1998-07-17,1183.99
1998-07-20,1186.75
1998-07-21,1184.10
1998-07-22,1165.07
1998-07-23,1164.08
1998-07-24,1139.75
1998-07-27,1140.80
1998-07-28,1147.27
1998-07-29,1130.24
1998-07-30,1125.21
1998-07-31,1142.95
1998-08-03,1120.67
1998-08-04,1112.44
1998-08-05,1072.12
1998-08-06,1081.43
1998-08-07,1089.63
1998-08-10,1089.45
1998-08-11,1083.14
1998-08-12,1068.98
1998-08-13,1084.22
1998-08-14,1074.91
1998-08-17,1062.75
1998-08-18,1083.67
1998-08-19,1101.20
1998-08-20,1098.06
1998-08-21,1091.60
1998-08-24,1081.24
1998-08-25,1088.14
1998-08-26,1092.85
1998-08-27,1084.19
1998-08-28,1042.59
1998-08-31,1027.14
1998-09-01,957.28
1998-09-02,994.26
1998-09-03,990.47
1998-09-04,982.26
1998-09-08,973.89
1998-09-09,1023.46
1998-09-10,1006.20
1998-09-11,980.19
1998-09-14,1009.06
1998-09-15,1029.72
1998-09-16,1037.68
1998-09-17,1045.48
1998-09-18,1018.87
1998-09-21,1020.09
1998-09-22,1023.89
1998-09-23,1029.63
1998-09-24,1066.09
1998-09-25,1042.72
1998-09-28,1044.75
1998-09-29,1048.69
1998-09-30,1049.02
1998-10-01,1017.01
1998-10-02,986.39
1998-10-05,1002.60
1998-10-06,988.56
1998-10-07,984.59
1998-10-08,970.68
1998-10-09,959.44
1998-10-12,984.39
1998-10-13,997.71
1998-10-14,994.80
1998-10-15,1005.53
1998-10-16,1047.49
1998-10-19,1056.42
1998-10-20,1062.39
1998-10-21,1063.93
1998-10-22,1069.92
1998-10-23,1078.48
1998-10-26,1070.67
1998-10-27,1072.32
1998-10-28,1065.34
1998-10-29,1068.09
1998-10-30,1085.93
1998-11-02,1098.67
1998-11-03,1111.60
1998-11-04,1110.84
1998-11-05,1118.67
1998-11-06,1133.85
1998-11-09,1141.01
1998-11-10,1130.20
1998-11-11,1128.26
1998-11-12,1120.97
1998-11-13,1117.69
1998-11-16,1125.72
1998-11-17,1135.87
1998-11-18,1139.32
1998-11-19,1144.48
1998-11-20,1152.61
1998-11-23,1163.55
1998-11-24,1188.21
1998-11-25,1182.99
1998-11-27,1186.87
1998-11-30,1192.33
1998-12-01,1163.63
1998-12-02,1175.28
1998-12-03,1171.25
1998-12-04,1150.14
1998-12-07,1176.74
1998-12-08,1187.70
1998-12-09,1181.38
1998-12-10,1183.49
1998-12-11,1165.02
1998-12-14,1166.46
1998-12-15,1141.20
1998-12-16,1162.83
1998-12-17,1161.94
1998-12-18,1179.98
1998-12-21,1188.03
1998-12-22,1202.84
1998-12-23,1203.57
1998-12-24,1228.54
1998-12-28,1226.27
1998-12-29,1225.49
1998-12-30,1241.81
1998-12-31,1231.93
1999-01-04,1229.23
1999-01-05,1228.10
1999-01-06,1244.78
1999-01-07,1272.34
1999-01-08,1269.73
1999-01-11,1275.09
1999-01-12,1263.88
1999-01-13,1239.51
1999-01-14,1234.40
1999-01-15,1212.19
1999-01-19,1243.26
1999-01-20,1252.00
1999-01-21,1256.62
1999-01-22,1235.16
1999-01-25,1225.19
1999-01-26,1233.98
1999-01-27,1252.31
1999-01-28,1243.17
1999-01-29,1265.37
1999-02-01,1279.64
1999-02-02,1273.00
1999-02-03,1261.99
1999-02-04,1272.07
1999-02-05,1248.49
1999-02-08,1239.40
1999-02-09,1243.77
1999-02-10,1216.14
1999-02-11,1223.55
1999-02-12,1254.04
1999-02-16,1230.13
1999-02-17,1241.87
1999-02-18,1224.03
1999-02-19,1237.28
1999-02-22,1239.22
1999-02-23,1272.14
1999-02-24,1271.18
1999-02-25,1253.41
1999-02-26,1245.02
1999-03-01,1238.33
1999-03-02,1236.16
1999-03-03,1225.50
1999-03-04,1227.70
1999-03-05,1246.64
1999-03-08,1275.47
1999-03-09,1282.73
1999-03-10,1279.84
1999-03-11,1286.84
1999-03-12,1297.68
1999-03-15,1294.59
1999-03-16,1307.26
1999-03-17,1306.38
1999-03-18,1297.82
1999-03-19,1316.55
1999-03-22,1299.29
1999-03-23,1297.01
1999-03-24,1262.14
1999-03-25,1268.59
1999-03-26,1289.99
1999-03-29,1282.80
1999-03-30,1310.17
1999-03-31,1300.75
1999-04-01,1286.37
1999-04-05,1293.72
1999-04-06,1321.12
1999-04-07,1317.89
1999-04-08,1326.89
1999-04-09,1343.98
1999-04-12,1348.35
1999-04-13,1358.64
1999-04-14,1349.82
1999-04-15,1328.44
1999-04-16,1322.86
1999-04-19,1319.00
1999-04-20,1289.48
1999-04-21,1306.17
1999-04-22,1336.12
1999-04-23,1358.83
1999-04-26,1356.85
1999-04-27,1360.04
1999-04-28,1362.80
1999-04-29,1350.91
1999-04-30,1342.83
1999-05-03,1335.18
1999-05-04,1354.63
1999-05-05,1332.00
1999-05-06,1347.31
1999-05-07,1332.05
1999-05-10,1345.00
1999-05-11,1340.30
1999-05-12,1355.61
1999-05-13,1364.00
1999-05-14,1367.56
1999-05-17,1337.80
1999-05-18,1339.49
1999-05-19,1333.32
1999-05-20,1344.23
1999-05-21,1338.83
1999-05-24,1330.29
1999-05-25,1306.65
1999-05-26,1284.40
1999-05-27,1304.76
1999-05-28,1281.41
1999-06-01,1301.84
1999-06-02,1294.26
1999-06-03,1294.81
1999-06-04,1299.54
1999-06-07,1327.75
1999-06-08,1334.52
1999-06-09,1317.33
1999-06-10,1318.64
1999-06-11,1302.82
1999-06-14,1293.64
1999-06-15,1294.00
1999-06-16,1301.16
1999-06-17,1330.41
1999-06-18,1339.90
1999-06-21,1342.84
1999-06-22,1349.00
1999-06-23,1335.87
1999-06-24,1333.06
1999-06-25,1315.78
1999-06-28,1315.31
1999-06-29,1331.35
1999-06-30,1351.45
1999-07-01,1372.71
1999-07-02,1380.96
1999-07-06,1391.22
1999-07-07,1388.12
1999-07-08,1395.86
1999-07-09,1394.42
1999-07-12,1403.28
1999-07-13,1399.10
1999-07-14,1393.56
1999-07-15,1398.17
1999-07-16,1409.62
1999-07-19,1418.78
1999-07-20,1407.65
1999-07-21,1377.10
1999-07-22,1379.29
1999-07-23,1360.97
1999-07-26,1356.94
1999-07-27,1347.75
1999-07-28,1362.84
1999-07-29,1365.40
1999-07-30,1341.03
1999-08-02,1328.72
1999-08-03,1328.05
1999-08-04,1322.18
1999-08-05,1305.33
1999-08-06,1313.71
1999-08-09,1300.29
1999-08-10,1297.80
1999-08-11,1281.43
1999-08-12,1301.93
1999-08-13,1298.16
1999-08-16,1327.68
1999-08-17,1330.77
1999-08-18,1344.16
1999-08-19,1332.84
1999-08-20,1323.59
1999-08-23,1336.61
1999-08-24,1360.22
1999-08-25,1363.50
1999-08-26,1381.79
1999-08-27,1362.01
1999-08-30,1348.27
1999-08-31,1324.02
1999-09-01,1320.41
1999-09-02,1331.07
1999-09-03,1319.11
1999-09-07,1357.24
1999-09-08,1350.45
1999-09-09,1344.15
1999-09-10,1347.66
1999-09-13,1351.66
1999-09-14,1344.13
1999-09-15,1336.29
1999-09-16,1317.97
1999-09-17,1318.48
1999-09-20,1335.42
1999-09-21,1335.52
1999-09-22,1307.58
1999-09-23,1310.51
1999-09-24,1280.41
1999-09-27,1277.36
1999-09-28,1283.31
1999-09-29,1282.20
1999-09-30,1268.37
1999-10-01,1282.71
1999-10-04,1282.81
1999-10-05,1304.60
1999-10-06,1301.35
1999-10-07,1325.40
1999-10-08,1317.64
1999-10-11,1336.02
1999-10-12,1335.21
1999-10-13,1313.04
1999-10-14,1285.55
1999-10-15,1283.42
1999-10-18,1247.41
1999-10-19,1254.13
1999-10-20,1261.32
1999-10-21,1289.43
1999-10-22,1283.61
1999-10-25,1301.65
1999-10-26,1293.63
1999-10-27,1281.91
1999-10-28,1296.71
1999-10-29,1342.44
1999-11-01,1362.93
1999-11-02,1354.12
1999-11-03,1347.74
1999-11-04,1354.93
1999-11-05,1362.64
1999-11-08,1370.23
1999-11-09,1377.01
1999-11-10,1365.28
1999-11-11,1373.46
1999-11-12,1381.46
1999-11-15,1396.06
1999-11-16,1394.39
1999-11-17,1420.07
1999-11-18,1410.71
1999-11-19,1424.94
1999-11-22,1422.00
1999-11-23,1420.94
1999-11-24,1404.64
1999-11-26,1417.08
1999-11-29,1416.62
1999-11-30,1407.83
1999-12-01,1388.91
1999-12-02,1397.72
1999-12-03,1409.04
1999-12-06,1433.30
1999-12-07,1423.33
1999-12-08,1409.17
1999-12-09,1403.88
1999-12-10,1408.11
1999-12-13,1417.04
1999-12-14,1415.22
1999-12-15,1403.17
1999-12-16,1413.32
1999-12-17,1418.78
1999-12-20,1421.03
1999-12-21,1418.09
1999-12-22,1433.43
1999-12-23,1436.13
1999-12-27,1458.34
1999-12-28,1457.09
1999-12-29,1457.66
1999-12-30,1463.46
1999-12-31,1464.47
2000-01-03,1469.25
2000-01-04,1455.22
2000-01-05,1399.42
2000-01-06,1402.11
2000-01-07,1403.45
2000-01-10,1441.47
2000-01-11,1457.60
2000-01-12,1438.56
2000-01-13,1432.25
2000-01-14,1449.68
2000-01-18,1465.15
2000-01-19,1455.14
2000-01-20,1455.90
2000-01-21,1445.57
2000-01-24,1441.36
2000-01-25,1401.53
2000-01-26,1410.03
2000-01-27,1404.09
2000-01-28,1398.56
2000-01-31,1360.16
2000-02-01,1394.46
2000-02-02,1409.28
2000-02-03,1409.12
2000-02-04,1424.97
2000-02-07,1424.37
2000-02-08,1424.24
2000-02-09,1441.72
2000-02-10,1411.70
2000-02-11,1416.83
2000-02-14,1387.12
2000-02-15,1389.94
2000-02-16,1402.05
2000-02-17,1387.67
2000-02-18,1388.26
2000-02-22,1346.09
2000-02-23,1352.17
2000-02-24,1360.69
2000-02-25,1353.43
2000-02-28,1333.36
2000-02-29,1348.05
2000-03-01,1366.42
2000-03-02,1379.19
2000-03-03,1381.76
2000-03-06,1409.17
2000-03-07,1391.28
2000-03-08,1355.62
2000-03-09,1366.70
2000-03-10,1401.69
2000-03-13,1395.07
2000-03-14,1383.62
2000-03-15,1359.15
2000-03-16,1392.15
2000-03-17,1458.47
2000-03-20,1464.47
2000-03-21,1456.63
2000-03-22,1493.87
2000-03-23,1500.64
2000-03-24,1527.35
2000-03-27,1527.46
2000-03-28,1523.86
2000-03-29,1507.73
2000-03-30,1508.52
2000-03-31,1487.92
2000-04-03,1498.58
2000-04-04,1505.98
2000-04-05,1494.73
2000-04-06,1487.37
2000-04-07,1501.34
2000-04-10,1516.35
2000-04-11,1504.46
2000-04-12,1500.59
2000-04-13,1467.17
2000-04-14,1440.51
2000-04-17,1356.56
2000-04-18,1401.44
2000-04-19,1441.61
2000-04-20,1427.47
2000-04-24,1434.54
2000-04-25,1429.86
2000-04-26,1477.44
2000-04-27,1460.99
2000-04-28,1464.92
2000-05-01,1452.43
2000-05-02,1468.25
2000-05-03,1446.29
2000-05-04,1415.10
2000-05-05,1409.57
2000-05-08,1432.63
2000-05-09,1424.17
2000-05-10,1412.14
2000-05-11,1383.05
2000-05-12,1407.81
2000-05-15,1420.96
2000-05-16,1452.36
2000-05-17,1466.04
2000-05-18,1447.80
2000-05-19,1437.21
2000-05-22,1406.95
2000-05-23,1400.72
2000-05-24,1373.86
2000-05-25,1399.05
2000-05-26,1381.52
2000-05-30,1378.02
2000-05-31,1422.44
2000-06-01,1420.60
2000-06-02,1448.81
2000-06-05,1477.26
2000-06-06,1467.63
2000-06-07,1457.84
2000-06-08,1471.36
2000-06-09,1461.67
2000-06-12,1456.95
2000-06-13,1446.00
2000-06-14,1469.44
2000-06-15,1470.54
2000-06-16,1478.73
2000-06-19,1464.46
2000-06-20,1486.00
2000-06-21,1475.95
2000-06-22,1479.13
2000-06-23,1452.18
2000-06-26,1441.48
2000-06-27,1455.31
2000-06-28,1450.55
2000-06-29,1454.82
2000-06-30,1442.39
2000-07-03,1454.60
2000-07-05,1469.54
2000-07-06,1446.23
2000-07-07,1456.67
2000-07-10,1478.90
2000-07-11,1475.62
2000-07-12,1480.88
2000-07-13,1492.92
2000-07-14,1495.84
2000-07-17,1509.98
2000-07-18,1510.49
2000-07-19,1493.74
2000-07-20,1481.96
2000-07-21,1495.57
2000-07-24,1480.19
2000-07-25,1464.29
2000-07-26,1474.47
2000-07-27,1452.42
2000-07-28,1449.62
2000-07-31,1419.89
2000-08-01,1430.83
2000-08-02,1438.10
2000-08-03,1438.70
2000-08-04,1452.56
2000-08-07,1462.93
2000-08-08,1479.32
2000-08-09,1482.80
2000-08-10,1472.87
2000-08-11,1460.25
2000-08-14,1471.84
2000-08-15,1491.56
2000-08-16,1484.43
2000-08-17,1479.85
2000-08-18,1496.07
2000-08-21,1491.72
2000-08-22,1499.48
2000-08-23,1498.13
2000-08-24,1505.97
2000-08-25,1508.31
2000-08-28,1506.45
2000-08-29,1514.09
2000-08-30,1509.84
2000-08-31,1502.59
2000-09-01,1517.68
2000-09-05,1520.77
2000-09-06,1507.08
2000-09-07,1492.25
2000-09-08,1502.51
2000-09-11,1494.50
2000-09-12,1489.26
2000-09-13,1481.99
2000-09-14,1484.91
2000-09-15,1480.87
2000-09-18,1465.81
2000-09-19,1444.51
2000-09-20,1459.90
2000-09-21,1451.34
2000-09-22,1449.05
2000-09-25,1448.72
2000-09-26,1439.03
2000-09-27,1427.21
2000-09-28,1426.57
2000-09-29,1458.29
2000-10-02,1436.52
2000-10-03,1436.23
2000-10-04,1426.46
2000-10-05,1434.32
2000-10-06,1436.28
2000-10-09,1408.99
2000-10-10,1402.03
2000-10-11,1387.02
2000-10-12,1364.59
2000-10-13,1329.78
2000-10-16,1374.17
2000-10-17,1374.62
2000-10-18,1349.97
2000-10-19,1342.13
2000-10-20,1388.76
2000-10-23,1396.93
2000-10-24,1395.78
2000-10-25,1398.13
2000-10-26,1364.90
2000-10-27,1364.44
2000-10-30,1379.58
2000-10-31,1398.66
2000-11-01,1429.40
2000-11-02,1421.22
2000-11-03,1428.32
2000-11-06,1428.76
2000-11-07,1432.19
2000-11-08,1431.87
2000-11-09,1409.28
2000-11-10,1400.14
2000-11-13,1365.98
2000-11-14,1351.26
2000-11-15,1382.95
2000-11-16,1389.81
2000-11-17,1372.32
2000-11-20,1367.72
2000-11-21,1342.62
2000-11-22,1347.35
2000-11-24,1322.36
2000-11-27,1341.77
2000-11-28,1348.97
2000-11-29,1336.09
2000-11-30,1341.91
2000-12-01,1314.95
2000-12-04,1315.18
2000-12-05,1324.97
2000-12-06,1376.54
2000-12-07,1351.46
2000-12-08,1343.55
2000-12-11,1369.89
2000-12-12,1380.20
2000-12-13,1371.18
2000-12-14,1359.99
2000-12-15,1340.93
2000-12-18,1312.15
2000-12-19,1322.96
2000-12-20,1305.60
2000-12-21,1264.74
2000-12-22,1274.86
2000-12-26,1305.97
2000-12-27,1315.19
2000-12-28,1328.92
2000-12-29,1334.22
2001-01-02,1320.28
2001-01-03,1283.27
2001-01-04,1347.56
2001-01-05,1333.34
2001-01-08,1298.35
2001-01-09,1295.86
2001-01-10,1300.80
2001-01-11,1313.27
2001-01-12,1326.82
2001-01-16,1318.32
2001-01-17,1326.65
2001-01-18,1329.89
2001-01-19,1347.97
2001-01-22,1342.54
2001-01-23,1342.90
2001-01-24,1360.40
2001-01-25,1364.30
2001-01-26,1357.51
2001-01-29,1354.92
2001-01-30,1364.17
2001-01-31,1373.73
2001-02-01,1366.01
2001-02-02,1373.47
2001-02-05,1349.47
2001-02-06,1354.31
2001-02-07,1352.26
2001-02-08,1341.10
2001-02-09,1332.53
2001-02-12,1314.76
2001-02-13,1330.31
2001-02-14,1318.80
2001-02-15,1315.92
2001-02-16,1326.61
2001-02-20,1301.53
2001-02-21,1278.94
2001-02-22,1255.27
2001-02-23,1252.82
2001-02-26,1245.86
2001-02-27,1267.65
2001-02-28,1257.94
2001-03-01,1239.94
2001-03-02,1241.23
2001-03-05,1234.18
2001-03-06,1241.41
2001-03-07,1253.80
2001-03-08,1261.89
2001-03-09,1264.74
2001-03-12,1233.42
2001-03-13,1180.16
2001-03-14,1197.66
2001-03-15,1166.71
2001-03-16,1173.56
2001-03-19,1150.53
2001-03-20,1170.81
2001-03-21,1142.62
2001-03-22,1122.14
2001-03-23,1117.58
2001-03-26,1139.83
2001-03-27,1152.69
2001-03-28,1182.17
2001-03-29,1153.29
2001-03-30,1147.95
2001-04-02,1160.33
2001-04-03,1145.87
2001-04-04,1106.46
2001-04-05,1103.25
2001-04-06,1151.44
2001-04-09,1128.43
2001-04-10,1137.59
2001-04-11,1168.38
2001-04-12,1165.89
2001-04-16,1183.50
2001-04-17,1179.68
2001-04-18,1191.81
2001-04-19,1238.16
2001-04-20,1253.70
2001-04-23,1242.98
2001-04-24,1224.36
2001-04-25,1209.47
2001-04-26,1228.75
2001-04-27,1234.52
2001-04-30,1253.05
2001-05-01,1249.46
2001-05-02,1266.44
2001-05-03,1267.43
2001-05-04,1248.58
2001-05-07,1266.61
2001-05-08,1266.71
2001-05-09,1261.20
2001-05-10,1255.54
2001-05-11,1255.18
2001-05-14,1245.67
2001-05-15,1248.92
2001-05-16,1249.44
2001-05-17,1284.99
2001-05-18,1288.49
2001-05-21,1291.96
2001-05-22,1312.83
2001-05-23,1309.38
2001-05-24,1289.05
2001-05-25,1293.17
2001-05-29,1277.89
2001-05-30,1267.93
2001-05-31,1248.08
2001-06-01,1255.82
2001-06-04,1260.67
2001-06-05,1267.11
2001-06-06,1283.57
2001-06-07,1270.03
2001-06-08,1276.96
2001-06-11,1264.96
2001-06-12,1254.39
2001-06-13,1255.85
2001-06-14,1241.60
2001-06-15,1219.87
2001-06-18,1214.36
2001-06-19,1208.43
2001-06-20,1212.58
2001-06-21,1223.14
2001-06-22,1237.04
2001-06-25,1225.35
2001-06-26,1218.60
2001-06-27,1216.76
2001-06-28,1211.07
2001-06-29,1226.20
2001-07-02,1224.42
2001-07-03,1236.71
2001-07-05,1234.45
2001-07-06,1219.24
2001-07-09,1190.59
2001-07-10,1198.78
2001-07-11,1181.52
2001-07-12,1180.18
2001-07-13,1208.14
2001-07-16,1215.68
2001-07-17,1202.45
2001-07-18,1214.44
2001-07-19,1207.71
2001-07-20,1215.02
2001-07-23,1210.85
2001-07-24,1191.03
2001-07-25,1171.65
2001-07-26,1190.49
2001-07-27,1202.93
2001-07-30,1205.82
2001-07-31,1204.52
2001-08-01,1211.23
2001-08-02,1215.93
2001-08-03,1220.75
2001-08-06,1214.35
2001-08-07,1200.47
2001-08-08,1204.40
2001-08-09,1183.53
2001-08-10,1183.43
2001-08-13,1190.16
2001-08-14,1191.29
2001-08-15,1186.73
2001-08-16,1178.02
2001-08-17,1181.66
2001-08-20,1161.97
2001-08-21,1171.41
2001-08-22,1157.26
2001-08-23,1165.31
2001-08-24,1162.09
2001-08-27,1184.93
2001-08-28,1179.21
2001-08-29,1161.51
2001-08-30,1148.60
2001-08-31,1129.03
2001-09-04,1133.58
2001-09-05,1132.94
2001-09-06,1131.74
2001-09-07,1106.40
2001-09-10,1085.78
2001-09-17,1092.54
2001-09-18,1038.77
2001-09-19,1032.74
2001-09-20,1016.10
2001-09-21,984.54
2001-09-24,965.80
2001-09-25,1003.45
2001-09-26,1012.27
2001-09-27,1007.04
2001-09-28,1018.61
2001-10-01,1040.94
2001-10-02,1038.55
2001-10-03,1051.33
2001-10-04,1072.28
2001-10-05,1069.62
2001-10-08,1071.37
2001-10-09,1062.44
2001-10-10,1056.75
2001-10-11,1080.99
2001-10-12,1097.43
